TimeStamp - 2021-03-10_11-32-42-928   |    CPU Utilization - 100   |    Memory Utilization - 3814   |    Package TDP - 12.423197955584782338300140297   |    Max Core Frequency - 2.1406423030868749946872941178   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 1.8941540820320855614973262033   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.6155211764705882352941177
TimeStamp - 2021-03-10_11-32-44-028   |    CPU Utilization - 100   |    Memory Utilization - 3814   |    Package TDP - 12.258974504593919558147382193   |    Max Core Frequency - 2.1201747307011420506505422535   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.0957815599295774647887323943   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7903409154929577464788732
TimeStamp - 2021-03-10_11-32-45-698   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 11.945445473027834948308131433   |    Max Core Frequency - 2.1728976632259306526159430605   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0973451874733096085409252669   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 699.11506249110320284697508896
TimeStamp - 2021-03-10_11-32-47-300   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 12.483790105624492695775660725   |    Max Core Frequency - 2.1329380260842098881904640   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1956054300532859680284191830   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.8027150266429840142095915
TimeStamp - 2021-03-10_11-32-48-468   |    CPU Utilization - 100   |    Memory Utilization - 3814   |    Package TDP - 11.933520337594309769508862141   |    Max Core Frequency - 2.1091814833296200131918498659   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.3931248377479892761394101876   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.8488839678284182305630026
TimeStamp - 2021-03-10_11-32-50-167   |    CPU Utilization - 100   |    Memory Utilization - 3814   |    Package TDP - 12.353627030502465223596672669   |    Max Core Frequency - 2.1904484806858806561487092199   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0964372442553191489361702128   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.1337946099290780141843972
TimeStamp - 2021-03-10_11-32-52-001   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 12.614490252122479996640533897   |    Max Core Frequency - 2.152110765566561908159077196   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9948764195555555555555555556   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.1820307555555555555555556
TimeStamp - 2021-03-10_11-32-53-578   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 12.548803518588667701227182298   |    Max Core Frequency - 2.1464439766301659040371985816   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 1.9959760070921985815602836880   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7868039007092198581560284
TimeStamp - 2021-03-10_11-32-55-154   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 12.044729758805841645066348634   |    Max Core Frequency - 2.28984754868845148806   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.09585796   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.830360
TimeStamp - 2021-03-10_11-32-56-219   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 11.99246807438241893853439454   |    Max Core Frequency - 2.1010116772445198775890196079   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.1955304627450980392156862745   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7652313725490196078431373
TimeStamp - 2021-03-10_11-32-58-362   |    CPU Utilization - 100   |    Memory Utilization - 3845   |    Package TDP - 12.196786910030876467338843196   |    Max Core Frequency - 2.1844332866248080195825332152   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9941204818423383525243578388   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.7662650132860938883968113
TimeStamp - 2021-03-10_11-32-59-992   |    CPU Utilization - 100   |    Memory Utilization - 3837   |    Package TDP - 12.440487263652863505873266147   |    Max Core Frequency - 2.1259871377013889977935204263   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9949551481349911190053285968   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.2253314742451154529307282
TimeStamp - 2021-03-10_11-33-01-572   |    CPU Utilization - 100   |    Memory Utilization - 3835   |    Package TDP - 12.40951691296132932155842588   |    Max Core Frequency - 2.1109955206738482423223104694   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9938060729241877256317689530   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.5933401083032490974729242
TimeStamp - 2021-03-10_11-33-03-302   |    CPU Utilization - 100   |    Memory Utilization - 3835   |    Package TDP - 12.500813158331594387281288661   |    Max Core Frequency - 2.060762920733546240465968198   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.2952744321908127208480565372   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7399458303886925795053004
TimeStamp - 2021-03-10_11-33-04-494   |    CPU Utilization - 100   |    Memory Utilization - 3834   |    Package TDP - 12.010994583851542854616832409   |    Max Core Frequency - 2.0264720276890954533530071174   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 84   |    Processor Cache Frequency - 1.5957113229893238434163701067   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.0515345551601423487544484
TimeStamp - 2021-03-10_11-33-06-235   |    CPU Utilization - 100   |    Memory Utilization - 3832   |    Package TDP - 12.018314641541046758220436927   |    Max Core Frequency - 2.1459405319207652447112299466   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.2948614892444444444444444445   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.5424513777777777777777778
TimeStamp - 2021-03-10_11-33-07-291   |    CPU Utilization - 100   |    Memory Utilization - 3702   |    Package TDP - 12.332162434460200008713038105   |    Max Core Frequency - 2.1229903094123021765035729537   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 1.8949759618505338078291814946   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.0913463345195729537366548
TimeStamp - 2021-03-10_11-33-08-324   |    CPU Utilization - 55.303030303030303030303030300   |    Memory Utilization - 3697   |    Package TDP - 12.203578497995016977733388009   |    Max Core Frequency - 2.2721288705864179713003507528   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.5951286013108945969884853852   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9390236315323294951284322
TimeStamp - 2021-03-10_11-33-09-366   |    CPU Utilization - 23.880597014925373134328358210   |    Memory Utilization - 3676   |    Package TDP - 6.6504974357398819216090884889   |    Max Core Frequency - 2.6388710276827961791831495495   |    Active Core Count - 1   |    Thermal Throttling - 1   |    Package Temperature - 83   |    Processor Cache Frequency - 2.5931353497657657657657657657   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.0957249009009009009009009
TimeStamp - 2021-03-10_11-33-10-399   |    CPU Utilization - 16.287878787878787878787878790   |    Memory Utilization - 3669   |    Package TDP - 6.6504974357398819216090884889   |    Max Core Frequency - 2.6388710276827961791831495495   |    Active Core Count - 1   |    Thermal Throttling - 1   |    Package Temperature - 83   |    Processor Cache Frequency - 2.5931353497657657657657657657   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.0957249009009009009009009
TimeStamp - 2021-03-10_11-33-11-435   |    CPU Utilization - 6.4393939393939393939393939400   |    Memory Utilization - 3668   |    Package TDP - 4.6491847025728094206456252293   |    Max Core Frequency - 2.2332899221798374727843351547   |    Active Core Count - 1   |    Thermal Throttling - 0   |    Package Temperature - 79   |    Processor Cache Frequency - 2.5944208593806921675774134790   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.6395943533697632058287796
TimeStamp - 2021-03-10_11-33-12-461   |    CPU Utilization - 9.469696969696969696969696970   |    Memory Utilization - 3668   |    Package TDP - 3.0608815616560765252427783399   |    Max Core Frequency - 1.846861008910539041280653951   |    Active Core Count - 1   |    Thermal Throttling - 0   |    Package Temperature - 74   |    Processor Cache Frequency - 2.5930680882833787465940054497   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.0672681198910081743869210
TimeStamp - 2021-03-10_11-33-13-499   |    CPU Utilization - 8.333333333333333333333333330   |    Memory Utilization - 3659   |    Package TDP - 2.5827742045860196941639932063   |    Max Core Frequency - 1.690702040359617197429375   |    Active Core Count - 1   |    Thermal Throttling - 0   |    Package Temperature - 72   |    Processor Cache Frequency - 2.394990825000   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7041281250
TimeStamp - 2021-03-10_11-33-14-527   |    CPU Utilization - 5.6818181818181818181818181800   |    Memory Utilization - 3658   |    Package TDP - 2.1617133438744777781651184253   |    Max Core Frequency - 1.703636761155547470998185118   |    Active Core Count - 1   |    Thermal Throttling - 0   |    Package Temperature - 70   |    Processor Cache Frequency - 2.5933583212341197822141560799   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.1900589836660617059891107
TimeStamp - 2021-03-10_11-33-15-550   |    CPU Utilization - 5.6818181818181818181818181800   |    Memory Utilization - 3660   |    Package TDP - 2.5076290224966624061297423854   |    Max Core Frequency - 1.5089877542803503556956920257   |    Active Core Count - 1   |    Thermal Throttling - 0   |    Package Temperature - 70   |    Processor Cache Frequency - 0.7983752329972502291475710358   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7659453712190650779101742
TimeStamp - 2021-03-10_11-33-16-578   |    CPU Utilization - 11.923076923076923076923076920   |    Memory Utilization - 3659   |    Package TDP - 2.6209723390583213602689327388   |    Max Core Frequency - 1.6684260327096328768145601469   |    Active Core Count - 1   |    Thermal Throttling - 0   |    Package Temperature - 69   |    Processor Cache Frequency - 2.6925325904132231404958677686   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.9577220202020202020202020
TimeStamp - 2021-03-10_11-33-17-601   |    CPU Utilization - 9.090909090909090909090909090   |    Memory Utilization - 3658   |    Package TDP - 4.0070396096568609203718166215   |    Max Core Frequency - 1.9575252605395299956833990783   |    Active Core Count - 1   |    Thermal Throttling - 0   |    Package Temperature - 69   |    Processor Cache Frequency - 2.3963783818617511520737327188   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.3400916866359447004608294
TimeStamp - 2021-03-10_11-33-18-639   |    CPU Utilization - 21.590909090909090909090909090   |    Memory Utilization - 3657   |    Package TDP - 4.9677741255976579042773905975   |    Max Core Frequency - 2.2104738609367122907243275068   |    Active Core Count - 1   |    Thermal Throttling - 0   |    Package Temperature - 69   |    Processor Cache Frequency - 2.5930476736706531738730450781   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.0586311683532658693652254
